order_id,order_date,region,store_name,product_category,product_name,quantity,unit_price_ngn,total_sales_ngn,customer_segment
BM-11617,14/02/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Unisex Cap,2,3010,6020,Corporate
BM-10284,15/02/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Sugar 2kg,2,2774,5548,Retail
BM-10786,15/02/2025,Port Harcourt,Bloom Mart Rumuola,Health & Beauty,Toothpaste (3pk),0,2067,0,Retail
BM-11036,15/02/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Non-stick Frying Pan,1,8493,8493,Retail
BM-10304,15/02/2025,Abuja,Bloom Mart Garki,Health & Beauty,Shea Butter Soap Pack,3,3510,10530,Retail
BM-10654,16/02/2025,Ibadan,Bloom Mart Bodija,Electronics,LED Desk Lamp,1,8098,8098,Retail
BM-11330,16/02/2025,Ibadan,Bloom Mart Ring Road,Grocery,Tomato Paste (12pk),1,6914,6914,Retail
BM-10448,16/02/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Rice 5kg Bag,1,6151,6151,Retail
BM-11953,16/02/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Men's Polo Shirt,1,7523,7523,Retail
BM-11512,16/02/2025,Abuja,Bloom Mart Garki,Electronics,Power Bank 10000mAh,1,14029,14029,Wholesale
BM-10962,16/02/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,1,15579,15579,Corporate
BM-11434,16/02/2025,Port Harcourt,Bloom Mart GRA,Health & Beauty,Shea Butter Soap Pack,2,3472,6944,Corporate
BM-11698,16/02/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Storage Container Set,1,6992,6992,Retail
BM-11824,16/02/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),2,12422,24844,Retail
BM-11044,16/02/2025,Lagos,Bloom Mart Surulere,Grocery,Vegetable Oil 4L,2,8482,16964,Retail
BM-11612,17/02/2025,Port Harcourt,Bloom Mart GRA,Toys & Games,Building Blocks Set,1,6773,6773,Retail
BM-10243,17/02/2025,Abuja,Bloom Mart Wuse,Office Supplies,Notebook Pack,1,3249,3249,Retail
BM-10850,17/02/2025,Abuja,Bloom Mart Garki,Electronics,LED Desk Lamp,1,7257,7257,Wholesale
BM-10887,18/02/2025,Ibadan,Bloom Mart Ring Road,Electronics,Extension Socket,1,5979,5979,Retail
BM-10497,18/02/2025,Lagos,Bloom Mart Surulere,fashion & apparel ,Ankara Fabric (6yds),1,18793,18793,Retail
BM-11030,19/02/2025,Ibadan,Bloom Mart Bodija,Grocery,Vegetable Oil 4L,1,8739,8739,Corporate
BM-11337,19/02/2025,Lagos,Bloom Mart Surulere,Electronics,Extension Socket,1,5771,5771,Retail
BM-11094,19/02/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,5,10237,51185,Wholesale
BM-10078,19/02/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,1,14760,14760,Retail
BM-11280,20/02/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Non-stick Frying Pan,1,8977,8977,Corporate
BM-10451,20/02/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Electric Kettle,1,9506,9506,Retail
BM-11119,20/02/2025,Ibadan,Bloom Mart Ring Road,Grocery,Vegetable Oil 4L,1,9029,9029,Corporate
BM-11322,20/02/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Electric Kettle,1,9272,9272,Wholesale
BM-11710,21/02/2025,Lagos,Bloom Mart Lekki,Electronics,Bluetooth Earphones,2,11094,22188,Wholesale
BM-10017,21/02/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Electric Kettle,2,9372,18744,Wholesale
BM-11991,21/02/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),3,17505,52515,Wholesale
BM-11988,22/02/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Toothpaste (3pk),1,2087,2087,Retail
BM-11725,22/02/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Men's Polo Shirt,5,7331,36655,Corporate
BM-11281,23/02/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,2,9113,18226,Retail
BM-12001,23/02/2025,Port Harcourt,Bloom Mart GRA,Grocery,Spaghetti Carton,1,12113,12113,Retail
BM-11548,23/02/2025,Abuja,Bloom Mart Garki,Electronics,Power Bank 10000mAh,1,15409,15409,Retail
BM-11378,23/02/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Storage Container Set,1,6466,6466,Wholesale
BM-10635,23/02/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Ankara Fabric (6yds),1,18124,18124,Corporate
BM-10279,24/02/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Blender 1.5L,1,16714,16714,Wholesale
BM-11536,24/02/2025,Ibadan,Bloom Mart Bodija,Grocery,Rice 5kg Bag,2,6284,12568,Wholesale
BM-10581,24/02/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Ankara Fabric (6yds),2,19112,38224,Retail
BM-10234,24/02/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Sugar 2kg,1,2494,2494,Retail
BM-11753,25/02/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,11404,11404,Retail
BM-11148,25/02/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),1,11490,11490,Wholesale
BM-10360,25/02/2025,Abuja,Bloom Mart Wuse,Electronics,Power Bank 10000mAh,1,14607,14607,Retail
BM-12101,25/02/2025,Port Harcourt,Bloom Mart GRA,Electronics,LED Desk Lamp,1,7649,7649,Retail
BM-11525,25/02/2025,Ibadan,Bloom Mart Bodija,Health & Beauty,Body Lotion 400ml,2,4003,8006,Retail
BM-11768,25/02/2025,Abuja,Bloom Mart Garki,Grocery,Vegetable Oil 4L,2,8958,17916,Wholesale
BM-11233,25/02/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Men's Polo Shirt,2,6832,13664,Retail
BM-10601,25/02/2025,Lagos,Bloom Mart Ikeja,Electronics,LED Desk Lamp,1,8098,8098,Retail
BM-11428,26/02/2025,Ibadan,Bloom Mart Bodija,Health & Beauty,Shea Butter Soap Pack,2,3566,7132,Retail
BM-10129,26/02/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Unisex Cap,1,3232,3232,Corporate
BM-10344,26/02/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Toothpaste (3pk),5,2188,10940,Retail
BM-10469,27/02/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Electric Kettle,1,9204,9204,Corporate
BM-10763,27/02/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,8838,8838,Corporate
BM-11433,27/02/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Non-stick Frying Pan,1,9174,9174,Retail
BM-10665,27/02/2025,Abuja,Bloom Mart Garki,Health & Beauty,Body Lotion 400ml,1,4000,4000,Retail
BM-11520,27/02/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),1,11849,11849,Corporate
BM-10851,27/02/2025,Ibadan,Bloom Mart Ring Road,Grocery,Vegetable Oil 4L,2,8564,17128,Wholesale
BM-12063,28/02/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Storage Container Set,1,6513,6513,Retail
BM-11852,28/02/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),4,7547,30188,Corporate
BM-11492,28/02/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),1,18589,18589,Wholesale
BM-10590,28/02/2025,Lagos,Bloom Mart Surulere,Electronics,Power Bank 10000mAh,1,13792,13792,Retail
BM-11631,28/02/2025,Ibadan,Bloom Mart Bodija,Electronics,Power Bank 10000mAh,1,15134,15134,Corporate
BM-10339,01/03/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ankara Fabric (6yds),1,18383,18383,Retail
BM-10814,01/03/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),2,19196,38392,Corporate
BM-11338,01/03/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Ladies Sandals,2,9925,19850,Corporate
BM-10646,01/03/2025,Lagos,Bloom Mart Ikeja,Grocery,Sugar 2kg,1,2731,2731,Retail
BM-11965,01/03/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ladies Sandals,1,9161,9161,Retail
BM-10518,02/03/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),2,11704,23408,Wholesale
BM-11261,02/03/2025,Abuja,Bloom Mart Garki,Toys & Games,Building Blocks Set,1,6712,6712,Wholesale
BM-10596,02/03/2025,Ibadan,Bloom Mart Ring Road,Electronics,Phone Charger Cable,2,2586,5172,Wholesale
BM-11318,02/03/2025,Abuja,Bloom Mart Wuse,Electronics,Extension Socket,1,6402,6402,Wholesale
BM-10899,02/03/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Cutlery Set (24pc),1,12603,12603,Wholesale
BM-10853,02/03/2025,Lagos,Bloom Mart Ikeja,Electronics,Bluetooth Earphones,3,11591,34773,Retail
BM-10609,02/03/2025,ABUJA,Bloom Mart Garki,Fashion & Apparel,Kids School Bag,1,8264,8264,Corporate
BM-11850,03/03/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,2,12041,24082,Retail
BM-10658,03/03/2025,Lagos,Bloom Mart Ikeja,Grocery,Rice 5kg Bag,1,5971,5971,Retail
BM-10595,03/03/2025,Lagos,Bloom Mart Surulere,Electronics,LED Desk Lamp,2,7337,14674,Wholesale
BM-10559,03/03/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,3,11839,35517,Retail
BM-11616,03/03/2025,Lagos,Bloom Mart Ikeja,Electronics,LED Desk Lamp,1,8055,8055,Retail
BM-11798,03/03/2025,Lagos,Bloom Mart Surulere,Office Supplies,A4 Paper Ream,1,4722,4722,Retail
BM-11817,04/03/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,2,8867,17734,Corporate
BM-10841,04/03/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,2,10988,21976,Retail
BM-10621,04/03/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,3,9089,27267,Retail
BM-11762,04/03/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Hair Cream,1,3726,3726,Retail
BM-11509,04/03/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Unisex Cap,2,2880,5760,Corporate
BM-11347,04/03/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Blender 1.5L,1,14851,14851,Corporate
BM-10503,04/03/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Shea Butter Soap Pack,2,3623,7246,Retail
BM-11193,05/03/2025,Ibadan,Bloom Mart Bodija,Electronics,Phone Charger Cable,2,2690,5380,Wholesale
BM-11781,05/03/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),1,7584,7584,Retail
BM-10617,05/03/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,1,9647,9647,Retail
BM-10696,05/03/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Cutlery Set (24pc),1,11787,11787,Wholesale
BM-11586,05/03/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,1,16344,16344,Retail
BM-10482,05/03/2025,Abuja,Bloom Mart Garki,electronics ,LED Desk Lamp,1,7684,7684,Wholesale
BM-10093,05/03/2025,Ibadan,Bloom Mart Bodija,Toys & Games,Building Blocks Set,5,6189,30945,Retail
BM-11906,06/03/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Storage Container Set,1,6834,6834,Corporate
BM-11963,06/03/2025,Abuja,Bloom Mart Garki,Grocery,Rice 5kg Bag,1,6194,6194,Corporate
BM-10829,06/03/2025,Lagos,Bloom Mart Lekki,Electronics,Phone Charger Cable,1,2558,2558,Retail
BM-10931,06/03/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Men's Polo Shirt,2,6871,13742,Wholesale
BM-11788,06/03/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,1,2473,2473,Retail
BM-10067,06/03/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,1,16593,16593,Retail
BM-11773,06/03/2025,Abuja,Bloom Mart Garki,Grocery,Sugar 2kg,1,2744,2744,Corporate
BM-11120,06/03/2025,Abuja,Bloom Mart Garki,Office Supplies,Ballpoint Pens (10pk),2,1483,2966,Wholesale
BM-10021,07/03/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Body Lotion 400ml,2,4159,8318,Retail
BM-10021,07/03/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Body Lotion 400ml,2,4159,8318,Retail
BM-11154,07/03/2025,Lagos,Bloom Mart Lekki,Grocery,Vegetable Oil 4L,1,8898,8898,Retail
BM-11874,07/03/2025,Ibadan ,Bloom Mart Bodija,Home & Kitchen,Blender 1.5L,1,15002,15002,Retail
BM-11041,07/03/2025,Abuja,Bloom Mart Wuse,Grocery,Vegetable Oil 4L,1,8729,8729,Corporate
BM-11402,08/03/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,8307,8307,Retail
BM-11188,08/03/2025,Port Harcourt,Bloom Mart GRA,Grocery,Rice 5kg Bag,1,5925,5925,Retail
BM-12075,08/03/2025,Lagos,Bloom Mart Lekki,Electronics,Bluetooth Earphones,1,11591,11591,Retail
BM-10350,08/03/2025,Abuja,Bloom Mart Garki,Grocery,Vegetable Oil 4L,1,9531,9531,Retail
BM-10371,09/03/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Ankara Fabric (6yds),1,17389,17389,Retail
BM-10474,09/03/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Cutlery Set (24pc),1,12355,12355,Retail
BM-10082,09/03/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Cutlery Set (24pc),1,12890,12890,Wholesale
BM-12061,09/03/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Non-stick Frying Pan,1,8864,8864,Wholesale
BM-10878,09/03/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Storage Container Set,3,6947,20841,Wholesale
BM-10940,09/03/2025,Lagos,Bloom Mart Surulere,Grocery,Sugar 2kg,1,2484,2484,Retail
BM-10259,09/03/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Ankara Fabric (6yds),1,18135,18135,Wholesale
BM-10625,09/03/2025,Abuja,Bloom Mart Garki,Electronics,Phone Charger Cable,1,2420,2420,Retail
BM-11336,09/03/2025,Lagos,Bloom Mart Lekki,Electronics,Bluetooth Earphones,1,10741,10741,Corporate
BM-11561,09/03/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Electric Kettle,4,9373,37492,Wholesale
BM-10268,10/03/2025,Abuja,Bloom Mart Wuse,Grocery,Vegetable Oil 4L,2,8563,17126,Retail
BM-10945,10/03/2025,Port Harcourt,Bloom Mart GRA,Grocery,Rice 5kg Bag,5,6181,30905,Retail
BM-11209,11/03/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Spaghetti Carton,1,12019,12019,Retail
BM-11680,11/03/2025,Ibadan,Bloom Mart Ring Road,Office Supplies,A4 Paper Ream,3,4896,14688,Retail
BM-11467,11/03/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Shea Butter Soap Pack,2,3440,6880,Wholesale
BM-12014,11/03/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Storage Container Set,1,6217,6217,Corporate
BM-11739,11/03/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Phone Charger Cable,2,2676,5352,Corporate
BM-10809,11/03/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Cutlery Set (24pc),1,12435,12435,Retail
BM-11225,12/03/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Toothpaste (3pk),1,2225,2225,Retail
BM-10560,12/03/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Men's Polo Shirt,1,6785,6785,Retail
BM-10743,13/03/2025,Ibadan,Bloom Mart Bodija,Electronics,Extension Socket,1,6140,6140,Retail
BM-11075,13/03/2025,Ibadan,Bloom Mart Bodija,Electronics,Power Bank 10000mAh,1,15048,15048,Retail
BM-11644,13/03/2025,Ibadan,Bloom Mart Ring Road,Electronics,LED Desk Lamp,5,7680,38400,Retail
BM-10565,13/03/2025,Lagos,Bloom Mart Surulere,Electronics,Bluetooth Earphones,0,11771,0,Retail
BM-11803,13/03/2025,Lagos,Bloom Mart Surulere,Toys & Games,Building Blocks Set,2,6344,12688,Retail
BM-11732,13/03/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ladies Sandals,1,9134,9134,Corporate
BM-11986,14/03/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Toothpaste (3pk),1,2192,2192,Retail
BM-11387,14/03/2025,Ibadan,Bloom Mart Bodija,Electronics,LED Desk Lamp,1,7838,7838,Corporate
BM-10178,14/03/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Men's Polo Shirt,2,7342,14684,Corporate
BM-10005,14/03/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),2,7500,15000,Wholesale
BM-10861,14/03/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),1,11563,11563,Wholesale
BM-11554,14/03/2025,PH,Bloom Mart Rumuola,Fashion & Apparel,Men's Polo Shirt,2,6763,13526,Retail
BM-10631,14/03/2025,Lagos,Bloom Mart Surulere,Grocery,Tomato Paste (12pk),1,7127,7127,Retail
BM-11242,14/03/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,2,2561,5122,Retail
BM-10178,14/03/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Men's Polo Shirt,2,7342,14684,Corporate
BM-11735,14/03/2025,Lagos,Bloom Mart Lekki,Electronics,LED Desk Lamp,2,7642,15284,Retail
BM-10269,14/03/2025,Ibadan,Bloom Mart Bodija,Toys & Games,Building Blocks Set,1,6690,6690,Wholesale
BM-11240,14/03/2025,Ibadan,Bloom Mart Bodija,Grocery,Sugar 2kg,1,2528,2528,Retail
BM-11008,14/03/2025,Port Harcourt,Bloom Mart Rumuola,Office Supplies,A4 Paper Ream,1,4969,4969,Corporate
BM-11969,14/03/2025,Abuja,Bloom Mart Garki,Electronics,Phone Charger Cable,1,2571,2571,Wholesale
BM-11570,14/03/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Kids School Bag,2,8546,17092,Retail
BM-11684,15/03/2025,Ibadan,Bloom Mart Ring Road,Electronics,LED Desk Lamp,1,7695,7695,Corporate
BM-11623,15/03/2025,Lagos,Bloom Mart Surulere,Toys & Games,Puzzle Game,1,4137,4137,Retail
BM-10124,15/03/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Tomato Paste (12pk),1,7411,7411,Corporate
BM-11819,15/03/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),2,12014,24028,Retail
BM-11537,15/03/2025,Abuja,Bloom Mart Wuse,Electronics,Phone Charger Cable,2,2503,5006,Retail
BM-10012,15/03/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ladies Sandals,2,10082,20164,Retail
BM-12081,15/03/2025,Port Harcourt,Bloom Mart GRA,Grocery,Sugar 2kg,1,2654,2654,Retail
BM-10974,15/03/2025,Port Harcourt,Bloom Mart Rumuola,Office Supplies,Notebook Pack,1,3286,3286,Wholesale
BM-10048,15/03/2025,Lagos,,Fashion & Apparel,Ladies Sandals,2,9803,19606,Wholesale
BM-11938,16/03/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Storage Container Set,2,6845,13690,Wholesale
BM-11259,16/03/2025,Ibadan,Bloom Mart Ring Road,Health & Beauty,Body Lotion 400ml,1,4308,4308,Retail
BM-10998,17/03/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ladies Sandals,2,9918,19836,Retail
BM-10345,17/03/2025,Abuja,Bloom Mart Garki,Health & Beauty,Toothpaste (3pk),1,2123,2123,Wholesale
BM-10761,17/03/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Men's Polo Shirt,4,7309,29236,Retail
BM-11483,17/03/2025,Lagos,Bloom Mart Surulere,Grocery,Spaghetti Carton,1,12042,12042,Retail
BM-10821,18/03/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Storage Container Set,1,6186,6186,Corporate
BM-10413,18/03/2025,Ibadan ,Bloom Mart Ring Road,Fashion & Apparel,Unisex Cap,1,3183,3183,Retail
BM-10061,18/03/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,5,10057,50285,Retail
BM-10571,18/03/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ladies Sandals,1,9926,9926,Corporate
BM-11618,18/03/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Unisex Cap,1,3041,3041,Corporate
BM-11374,18/03/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Blender 1.5L,1,16076,16076,Corporate
BM-10190,19/03/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Ankara Fabric (6yds),1,17190,17190,Corporate
BM-10443,19/03/2025,Abuja,Bloom Mart Garki,Health & Beauty,Toothpaste (3pk),2,2019,4038,Retail
BM-11585,19/03/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Men's Polo Shirt,1,7265,7265,Retail
BM-10435,19/03/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,1,10964,10964,Retail
BM-11158,20/03/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Electric Kettle,1,9317,9317,Corporate
BM-11051,20/03/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Shea Butter Soap Pack,1,3355,3355,Retail
BM-11385,20/03/2025,Lagos,Bloom Mart Lekki,Office Supplies,A4 Paper Ream,1,4787,4787,Retail
BM-10949,20/03/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Non-stick Frying Pan,1,8260,8260,Wholesale
BM-10552,20/03/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Ankara Fabric (6yds),1,18978,18978,Corporate
BM-10151,20/03/2025,Lagos,Bloom Mart Surulere,Grocery,Spaghetti Carton,3,12161,36483,Retail
BM-11614,20/03/2025,Ibadan,Bloom Mart Bodija,Electronics,Power Bank 10000mAh,1,14041,14041,Corporate
BM-11820,21/03/2025,Ibadan,Bloom Mart Ring Road,Electronics,Bluetooth Earphones,1,11813,11813,Retail
BM-11715,21/03/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Blender 1.5L,1,15899,15899,Retail
BM-11426,21/03/2025,Abuja,Bloom Mart Garki,Electronics,Phone Charger Cable,2,2381,4762,Retail
BM-11621,21/03/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,14429,14429,Retail
BM-10699,22/03/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Tomato Paste (12pk),1,7648,7648,Corporate
BM-10485,22/03/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Men's Polo Shirt,3,7274,21822,Wholesale
BM-11327,22/03/2025,Abuja,Bloom Mart Garki,Electronics,LED Desk Lamp,1,7769,7769,Retail
BM-10218,23/03/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Phone Charger Cable,5,2564,12820,Retail
BM-11470,23/03/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Electric Kettle,2,9854,19708,Retail
BM-10862,23/03/2025,Lagos,Bloom Mart Ikeja,Electronics,Phone Charger Cable,1,2629,2629,Wholesale
BM-12077,23/03/2025,Lagos,,Fashion & Apparel,Ankara Fabric (6yds),1,18655,18655,Retail
BM-10795,23/03/2025,Ibadan,Bloom Mart Ring Road,Office Supplies,Notebook Pack,1,3272,3272,Corporate
BM-11358,23/03/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Hair Cream,1,3853,3853,Retail
BM-11265,23/03/2025,Ibadan,Bloom Mart Bodija,Electronics,Extension Socket,1,5840,5840,Retail
BM-11395,23/03/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Ladies Sandals,1,9826,9826,Retail
BM-10055,24/03/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ladies Sandals,2,9825,19650,Wholesale
BM-10420,24/03/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Ladies Sandals,1,10257,10257,Retail
BM-11173,24/03/2025,Port Harcourt,Bloom Mart GRA,Grocery,Sugar 2kg,2,2672,5344,Retail
BM-11142,24/03/2025,Ibadan,Bloom Mart Ring Road,Office Supplies,Ballpoint Pens (10pk),4,1578,6312,Wholesale
BM-10671,24/03/2025,Abuja,Bloom Mart Garki,Health & Beauty,Toothpaste (3pk),1,2013,2013,Wholesale
BM-11257,25/03/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,2,16197,32394,Corporate
BM-10419,25/03/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Blender 1.5L,1,16515,16515,Retail
BM-10385,25/03/2025,Lagos,Bloom Mart Ikeja,Grocery,Vegetable Oil 4L,4,8617,34468,Corporate
BM-11366,25/03/2025,Abuja,Bloom Mart Wuse,Electronics,Phone Charger Cable,1,2654,2654,Retail
BM-11340,25/03/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Unisex Cap,1,2918,2918,Retail
BM-10982,26/03/2025,Abuja,Bloom Mart Wuse,Office Supplies,A4 Paper Ream,1,5117,5117,Wholesale
BM-10026,26/03/2025,Ibadan,Bloom Mart Bodija,Fashion & Apparel,Unisex Cap,1,3085,3085,Corporate
BM-11638,26/03/2025,Lagos,Bloom Mart Surulere,Electronics,Extension Socket,2,6275,12550,Corporate
BM-10063,26/03/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Unisex Cap,1,3042,3042,Retail
BM-11694,26/03/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Electric Kettle,1,9104,9104,Retail
BM-11291,26/03/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,2,10601,21202,Wholesale
BM-11856,27/03/2025,Port Harcourt,Bloom Mart GRA,Grocery,Rice 5kg Bag,1,6690,6690,Corporate
BM-10597,27/03/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Storage Container Set,1,6341,6341,Wholesale
BM-11421,27/03/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),1,11869,11869,Retail
BM-11882,27/03/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ladies Sandals,2,9883,19766,Retail
BM-11503,27/03/2025,Abuja,Bloom Mart Garki,Toys & Games,Puzzle Game,1,3818,3818,Retail
BM-11141,27/03/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,1,10551,10551,Retail
BM-10080,27/03/2025,Port Harcourt,Bloom Mart GRA,Health & Beauty,Shea Butter Soap Pack,1,3662,3662,Retail
BM-11058,27/03/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),1,18049,18049,Wholesale
BM-10291,27/03/2025,Abuja,Bloom Mart Garki,Electronics,Bluetooth Earphones,2,10998,21996,Corporate
BM-11039,28/03/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,1,8288,8288,Retail
BM-10455,28/03/2025,Ibadan,Bloom Mart Ring Road,Electronics,LED Desk Lamp,1,7482,7482,Retail
BM-11778,28/03/2025,Abuja,Bloom Mart Garki,Health & Beauty,Toothpaste (3pk),5,2095,10475,Retail
